product_link,product_savings,image_url,title,indigo_link,author,book_type,availability_value,strike_price,listprice_label,prominent_price,release_year,category,description
https://www.chapters.indigo.ca/en-ca/books/is-everyone-hanging-out-without/9780307886279-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a64%3a,save 11%,https://dynamic.indigoimages.ca/books/0307886271.jpg?width=140&quality=85&maxheight=180&sale=11&lang=en&z=2.31.2.2.31.1.10069-8,Is Everyone Hanging Out Without Me? (and Other Concerns),https://www.chapters.indigo.ca/en-ca/books/is-everyone-hanging-out-without/9780307886279-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a64%3a,Mindy Kaling,Trade Paperback,In stock online,17,list price,15,2016,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-big-short-inside-the/9780393353150-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a65%3a,save 20%,https://dynamic.indigoimages.ca/books/039335315x.jpg?width=140&quality=85&maxheight=180&sale=20&lang=en&z=2.31.2.2.31.1.10069-8,The Big Short: Inside The Doomsday Machine,https://www.chapters.indigo.ca/en-ca/books/the-big-short-inside-the/9780393353150-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a65%3a,Michael Lewis,Trade Paperback,In stock online,18.95,list price,15,1985,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-rule-of-three-will/9780670067077-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a66%3a,save 28%,https://dynamic.indigoimages.ca/books/0670067075.jpg?width=140&quality=85&maxheight=180&sale=28&lang=en&z=2.31.2.2.31.1.10069-8,The Rule Of Three: Will To Survive,https://www.chapters.indigo.ca/en-ca/books/the-rule-of-three-will/9780670067077-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a66%3a,Eric Walters,Hardcover,In stock online,21,list price,15,1986,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/red-notice-a-true-story/9781476755748-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a67%3a,save 28%,https://dynamic.indigoimages.ca/books/1476755744.jpg?width=140&quality=85&maxheight=180&sale=28&lang=en&z=2.31.2.2.31.1.10069-8,"Red Notice: A True Story of High Finance, Murder, and One Man's Fight for Justice",https://www.chapters.indigo.ca/en-ca/books/red-notice-a-true-story/9781476755748-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a67%3a,Bill Browder,Trade Paperback,In stock online,21,list price,15,1987,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/ill-see-you-in-paris/9781250103130-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a68%3a,save 28%,https://dynamic.indigoimages.ca/books/1250103134.jpg?width=140&quality=85&maxheight=180&sale=28&lang=en&z=2.31.2.2.31.1.10069-8,I'll See You In Paris,https://www.chapters.indigo.ca/en-ca/books/ill-see-you-in-paris/9781250103130-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a68%3a,Michelle Gable,Trade Paperback,In stock online,21,list price,15,1988,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/stars-above-a-lunar-chronicles/9781250091840-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a69%3a,save 26%,https://dynamic.indigoimages.ca/books/1250091845.jpg?width=140&quality=85&maxheight=180&sale=26&lang=en&z=2.31.2.2.31.1.10069-8,Stars Above: A Lunar Chronicles Collection,https://www.chapters.indigo.ca/en-ca/books/stars-above-a-lunar-chronicles/9781250091840-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a69%3a,Marissa Meyer,Hardcover,In stock online,20.5,list price,15,1989,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/room-book-tie-in-edition/9781443449625-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a70%3a,save 16%,https://dynamic.indigoimages.ca/books/1443449628.jpg?width=140&quality=85&maxheight=180&sale=16&lang=en&z=2.31.2.2.31.1.10069-8,Room Movie Tie-In Edition,https://www.chapters.indigo.ca/en-ca/books/room-book-tie-in-edition/9781443449625-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a70%3a,Emma Donoghue,Trade Paperback,In stock online,17.99,list price,15,1990,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-revenant-a-novel-of/9781250072689-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a71%3a,save 18%,https://dynamic.indigoimages.ca/books/1250072689.jpg?width=140&quality=85&maxheight=180&sale=18&lang=en&z=2.31.2.2.31.1.10069-8,The Revenant: A Novel of Revenge,https://www.chapters.indigo.ca/en-ca/books/the-revenant-a-novel-of/9781250072689-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a71%3a,Michael Punke,Trade Paperback,In stock online,18.5,list price,15,1991,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-choice/9781455588992-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a72%3a,save 23%,https://dynamic.indigoimages.ca/books/1455588997.jpg?width=140&quality=85&maxheight=180&sale=23&lang=en&z=2.31.2.2.31.1.10069-8,The Choice,https://www.chapters.indigo.ca/en-ca/books/the-choice/9781455588992-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a72%3a,Nicholas Sparks,Trade Paperback,In stock online,19.49,list price,15,1992,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-devil-in-the-white/9780375725609-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a73%3a,save 21%,https://dynamic.indigoimages.ca/books/0375725601.jpg?width=140&quality=85&maxheight=180&sale=21&lang=en&z=2.31.2.2.31.1.10069-8,"The Devil In The White City: Murder, Magic, And Madness At The Fair That Changed America",https://www.chapters.indigo.ca/en-ca/books/the-devil-in-the-white/9780375725609-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a73%3a,Erik Larson,Trade Paperback,In stock online,19,list price,15,1993,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/firstlife/9780373211579-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a74%3a,save 28%,https://dynamic.indigoimages.ca/books/0373211570.jpg?width=140&quality=85&maxheight=180&sale=28&lang=en&z=2.31.2.2.31.1.10069-8,Firstlife,https://www.chapters.indigo.ca/en-ca/books/firstlife/9780373211579-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a74%3a,Gena Showalter,Hardcover,In stock online,20.99,list price,15,1994,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-big-short-inside-the/9780393338829-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a75%3a,save 20%,https://dynamic.indigoimages.ca/books/0393338827.jpg?width=140&quality=85&maxheight=180&sale=20&lang=en&z=2.31.2.2.31.1.10069-8,The Big Short: Inside The Doomsday Machine,https://www.chapters.indigo.ca/en-ca/books/the-big-short-inside-the/9780393338829-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a75%3a,Michael Lewis,Trade Paperback,In stock online,18.95,list price,15,1995,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/magnus-chase-and-the-gods/9781484767368-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a76%3a,save 24%,https://dynamic.indigoimages.ca/books/1484767365.jpg?width=140&quality=85&maxheight=180&sale=24&lang=en&z=2.31.2.2.31.1.10069-8,"Magnus Chase And The Gods Of Asgard, Book 1 The Sword Of Summer (indigo Exclusive Edition Customer Specific)",https://www.chapters.indigo.ca/en-ca/books/magnus-chase-and-the-gods/9781484767368-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a76%3a,Rick Riordan,Hardcover,In stock online,19.99,list price,15,1996,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/finders-keepers-a-novel/9781501140655-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a77%3a,save 31%,https://dynamic.indigoimages.ca/books/1501140655.jpg?width=140&quality=85&maxheight=180&sale=31&lang=en&z=2.31.2.2.31.1.10069-8,Finders Keepers: A Novel,https://www.chapters.indigo.ca/en-ca/books/finders-keepers-a-novel/9781501140655-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a77%3a,Stephen King,Trade Paperback,In stock online,22,list price,15,1997,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/speaking-in-bones/9781501135347-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a78%3a,save 24%,https://dynamic.indigoimages.ca/books/1501135341.jpg?width=140&quality=85&maxheight=180&sale=24&lang=en&z=2.31.2.2.31.1.10069-8,Speaking in Bones,https://www.chapters.indigo.ca/en-ca/books/speaking-in-bones/9781501135347-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a78%3a,Kathy Reichs,Trade Paperback,In stock online,19.99,list price,15,1998,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/be-frank-with-me-a/9780062459060-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a79%3a,save 34%,https://dynamic.indigoimages.ca/books/0062459066.jpg?width=140&quality=85&maxheight=180&sale=34&lang=en&z=2.31.2.2.31.1.10069-8,Be Frank With Me: A Novel,https://www.chapters.indigo.ca/en-ca/books/be-frank-with-me-a/9780062459060-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a79%3a,Julia Claiborne Johnson,Trade Paperback,In stock online,22.99,list price,15,1999,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/morrigans-cross-circle-trilogy/9780425280201-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a80%3a,save 31%,https://dynamic.indigoimages.ca/books/0425280209.jpg?width=140&quality=85&maxheight=180&sale=31&lang=en&z=2.31.2.2.31.1.10069-8,Morrigan's Cross: Circle Trilogy,https://www.chapters.indigo.ca/en-ca/books/morrigans-cross-circle-trilogy/9780425280201-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a80%3a,Nora Roberts,Trade Paperback,In stock online,22,list price,15,2000,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/after-shes-gone/9781496705082-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a81%3a,save 11%,https://dynamic.indigoimages.ca/books/1496705084.jpg?width=140&quality=85&maxheight=180&sale=11&lang=en&z=2.31.2.2.31.1.10069-8,After She's Gone,https://www.chapters.indigo.ca/en-ca/books/after-shes-gone/9781496705082-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a81%3a,Lisa Jackson,Trade Paperback,Ships within 1-2 weeks,16.95,list price,15,2001,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-innocent-killer-a-true/9781627223638-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a82%3a,save 24%,https://dynamic.indigoimages.ca/books/1627223630.jpg?width=140&quality=85&maxheight=180&sale=24&lang=en&z=2.31.2.2.31.1.10069-8,The Innocent Killer: A True Story Of A Wrongful Conviction And Its Astonishing Aftermath,https://www.chapters.indigo.ca/en-ca/books/the-innocent-killer-a-true/9781627223638-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a82%3a,Michael Griesbach,Trade Paperback,In stock online,19.95,list price,15,2002,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/uprooted/9780804179058-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a83%3a,save 28%,https://dynamic.indigoimages.ca/books/0804179050.jpg?width=140&quality=85&maxheight=180&sale=28&lang=en&z=2.31.2.2.31.1.10069-8,Uprooted,https://www.chapters.indigo.ca/en-ca/books/uprooted/9780804179058-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a83%3a,Naomi Novik,Trade Paperback,In stock online,21,list price,15,2003,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-lifeboat-clique/9780062393968-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a84%3a,save 31%,https://dynamic.indigoimages.ca/books/0062393960.jpg?width=140&quality=85&maxheight=180&sale=31&lang=en&z=2.31.2.2.31.1.10069-8,The Lifeboat Clique,https://www.chapters.indigo.ca/en-ca/books/the-lifeboat-clique/9780062393968-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a84%3a,Kathy Parks,Hardcover,In stock online,21.99,list price,15,2004,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
